,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Labels,Labels_list
5445,2KzPgCXZr2fiJKOyAUqRUu,Let's Do Rock Steady,39,174490,0,The Bodysnatchers,['4A8i0BB8EcWKijB9T54QRV'],1980-01-01 00:00:00,0.813,0.819,5,-12.901,1,0.0505,0.0344,2.81e-05,0.123,0.991,126.844,4,"power, tension","['power', 'tension']"
5446,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,85,293827,0,Michael Jackson,['3fMbdgg4jU18AjLCKBhRSm'],1982-11-30 00:00:00,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,4,tenderness,['tenderness']
5447,2374M0fQpWi3dLnB54qaLX,Africa,84,295893,0,TOTO,['0PFtn5NtBbbUNbU9EAmIWF'],1982-04-08 00:00:00,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,tension,['tension']
5448,2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,81,248440,0,"Queen, David Bowie","['1dfeR4HaWDbWqFHLkxsg1d', '0oSGxfWSnnOXhD2fKuz2Gy']",1982-05-03 00:00:00,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5449,1OOtq8tRnDM8kG2gqUPjAj,Beat It,80,258040,0,Michael Jackson,['3fMbdgg4jU18AjLCKBhRSm'],1982-11-30 00:00:00,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,4,tension,['tension']
5450,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,80,188987,0,The Clash,['3RGLhK1IP9jnYFH4BRFJBS'],1982,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,4,"power, tension","['power', 'tension']"
5451,4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,78,175747,0,Phil Collins,['4lxfqrEsLX6N1N4OCSkILp'],1982-11-05 00:00:00,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5452,1bzxAXcndQCiP0K61w8oky,Smile Again,44,276600,0,The Manhattan Transfer,['2dogRElUKV20C2khRHqjRc'],1981,0.539,0.267,6,-12.578,0,0.0305,0.621,2.49e-06,0.171,0.124,119.805,4,"tenderness, sadness","['tenderness', 'sadness']"
5453,75BdorOxqofBDoLW9mkjIE,Only A Lad,44,237400,0,Oingo Boingo,['5LXEAEGrpKQtpyCu2sZuWu'],1981-06-19 00:00:00,0.655,0.783,1,-11.294,1,0.069,0.0399,0.00511,0.0677,0.776,179.466,4,"tension, sadness","['tension', 'sadness']"
5454,7mLatcwUn8BLmVrgfFnzqC,Love Song,44,304042,0,Simple Minds,['6hN9F0iuULZYWXppob22Aj'],1981-09-12 00:00:00,0.592,0.647,11,-13.678,1,0.0316,0.0011,0.296,0.138,0.784,122.582,4,tenderness,['tenderness']
5455,0ftI96GEGTvqEyDqhI35Hx,Sign of the Times,44,174347,0,The Belle Stars,['79mvAIaa8bVyObPdeqs2i3'],1981,0.699,0.68,11,-8.228,1,0.0599,0.224,0.0,0.0529,0.857,113.889,4,"power, sadness","['power', 'sadness']"
5456,59RkLuqY3LSqK3rJGds6cP,When It's Over,44,394120,0,Wipers,['0sTTw3dw3EA0c7NaZnrJd2'],1981-05-17 00:00:00,0.435,0.756,9,-4.275,0,0.0264,3.24e-05,0.788,0.208,0.346,85.524,4,sadness,['sadness']
5457,4Vpc9K0tNyosBkXCjdd9sM,Too Much Information,43,222667,0,The Police,['5NGO30tJxFlKixkPSgXcFE'],1981-10-02 00:00:00,0.676,0.698,7,-9.056,1,0.0496,0.0565,0.00519,0.552,0.699,126.965,4,tension,['tension']
5458,3MJOiicdOtPcXg0uuvM1VL,Stars On 45 - Original Single Version,43,286667,0,Stars On 45,['4r8b3Hr0AMhzhAg75le0Gx'],1981-09-08 00:00:00,0.734,0.784,7,-5.84,1,0.0527,0.19,3.75e-06,0.621,0.963,123.086,4,tension,['tension']
5459,0V5QLyzA5gMuDeWuiltg9F,栞(しおり)のテーマ,43,274300,0,サザンオールスターズ,['79nkC8XZ5ohEVU0Xlf5Ael'],1981-09-21 00:00:00,0.461,0.763,0,-4.699,1,0.0366,0.276,4.13e-06,0.18,0.542,119.026,3,tenderness,['tenderness']
5460,1KO5SWdKfse0958CvWwhvn,Public Enemy #1,43,261800,0,Mötley Crüe,['0cc6vw3VN8YlIcvr1v7tBL'],1981,0.481,0.86,2,-6.205,1,0.04,7.35e-05,0.00166,0.0964,0.91,139.961,4,tension,['tension']
5461,4NdlQI43MfHsDDmuoxEjhi,You Weren't In Love,43,237067,0,Mick Fleetwood,['7bRRWmUqERkyOVSSU6MPFu'],1981,0.607,0.354,5,-13.882,1,0.0278,0.261,0.000659,0.0989,0.579,133.34,4,tenderness,['tenderness']
5462,3VNzK4gTzkWwMn8CGPbhXj,I Missed Again - 2015 Remastered,43,226227,0,Phil Collins,['4lxfqrEsLX6N1N4OCSkILp'],1981-01-01 00:00:00,0.778,0.773,9,-8.353,0,0.0306,0.0305,0.000117,0.0456,0.759,106.261,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5463,4I1MVnj9ullaTpsUt7RegE,Spanish Bars,43,199040,0,"""Paul Oxleys Unit""",['7e6oGrjZfFHnNY6XqWCZdU'],1981,0.253,0.924,9,-3.4,0,0.225,0.00793,1.64e-05,0.28,0.669,189.399,4,"tenderness, sadness","['tenderness', 'sadness']"
5464,1MQYA59Whe8zRBnGqgAvMP,C.C. Waterback,43,215907,0,"George Jones, Merle Haggard","['2OpqcUtj10HHvGG6h9VYC5', '2ptmyXoL7poH6Zq62h1QT9']",1981,0.757,0.416,2,-14.597,1,0.0665,0.328,0.00119,0.0535,0.714,125.038,4,sadness,['sadness']
5465,3ApPhLvRNI5kKRqRTrfbMu,Rock This Town,43,204400,0,Stray Cats,['2ibPkysx2PXqWLmxFD7jSg'],1981-09-26 00:00:00,0.482,0.743,2,-13.077,1,0.0363,0.0607,4.81e-06,0.292,0.655,99.441,4,"power, tension","['power', 'tension']"
5466,2PicnFqnuKd9EwHp2xQvcn,Sole Survivor,43,246640,0,Blue Öyster Cult,['00tVTdpEhQQw1bqdu8RCx2'],1981-10-23 00:00:00,0.632,0.565,9,-9.948,0,0.0328,0.267,0.0,0.0816,0.462,90.79,4,sadness,['sadness']
5467,4qIrNr9OnHrQhpODZcmulH,Janitor,43,151520,0,Suburban Lawns,['7GbMKpjxObo2JZGvKQovjr'],1981-01-01 00:00:00,0.66,0.61,9,-10.964,1,0.148,0.212,0.00032,0.0571,0.62,97.753,4,"solemnity, tension","['solemnity', 'tension']"
5468,4xa1gzSKd6ihtVGd8dWs69,Pocket Calculator - 2009 Remaster,43,296800,0,Kraftwerk,['0dmPX6ovclgOy8WWJaFEUU'],1981,0.857,0.459,8,-13.375,1,0.0518,0.628,0.726,0.104,0.964,135.863,4,sadness,['sadness']
5469,7jkcHiYG4sQfexvf9VcsIc,Honey (Open That Door),43,208733,0,Ricky Skaggs,['0uNC9XuH437fKCCMuzvSks'],1981,0.698,0.504,0,-9.644,1,0.0311,0.0385,1.37e-06,0.0931,0.788,140.353,4,"tenderness, tension, sadness","['tenderness', 'tension', 'sadness']"
5470,1ZqBQ2FD2UulxiYPOfTN5c,Say I Love You,43,213040,0,Renee Geyer,['0cVfbS8JHCcrxUJc4F5QCK'],1981,0.671,0.837,2,-6.521,1,0.0303,0.0743,0.0,0.106,0.893,115.319,4,tenderness,['tenderness']
5471,4H3J2qzrhGbmV0hES5nixl,Sex Beat,43,168853,0,The Gun Club,['3Un18X4NF1bpjgUk44lUzn'],1981-08-31 00:00:00,0.457,0.897,2,-7.531,1,0.0377,0.103,2.3e-06,0.073,0.599,182.333,4,sadness,['sadness']
5472,3BTvPgNPWviFyRg46ERlEr,Lonely Nights,43,226467,0,Bryan Adams,['3Z02hBLubJxuFJfhacLSDc'],1981-07-12 00:00:00,0.505,0.633,4,-10.189,1,0.0292,0.00514,2.58e-06,0.13,0.548,131.974,4,"tenderness, sadness","['tenderness', 'sadness']"
5473,4WZaXaq2IO61dNVfVgA58g,Ballad Of Hank Williams,43,201827,0,"Hank Williams, Jr., Don Helms","['2dyeCWctcFRt3Pha76ONgb', '6KamCH3odQFKabFyouDA0X']",1981,0.761,0.796,9,-13.087,1,0.0318,0.0701,0.0,0.162,0.962,104.266,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5474,5U3sIZcPxTYm8c1vC8EmNP,Fuscão Preto,43,182167,0,Trio Parada Dura,['41fjoh5NjJhlDHYIUb9Hsk'],1981-10-19 00:00:00,0.611,0.593,9,-8.059,1,0.0342,0.367,0.0,0.139,0.89,97.041,4,sadness,['sadness']
5475,7wfGylj0BF7x2k39MeAlgA,22 Januari,43,215600,0,Iwan Fals,['7LkkXDrBNVODZKIJlWGwbX'],1981-01-01 00:00:00,0.536,0.586,0,-7.388,1,0.026,0.56,0.0893,0.392,0.344,66.197,4,sadness,['sadness']
5476,3LN8tgWXkXXWfgb0SjC2iN,You Must Believe In Spring - Remastered,43,343987,0,Bill Evans,['4jXfFzeP66Zy67HM2mvIIF'],1981-02-02 00:00:00,0.316,0.29,2,-16.097,1,0.0381,0.931,0.848,0.118,0.207,79.389,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
5477,6xK4wLYwSszCXsiPhOhG4I,Hungry For You,43,172893,0,The Police,['5NGO30tJxFlKixkPSgXcFE'],1981-10-02 00:00:00,0.728,0.762,0,-6.787,1,0.0299,0.102,0.279,0.0363,0.93,139.507,4,"tension, sadness","['tension', 'sadness']"
5478,715OHNQNLTn7Wyosz67PD0,Ghosts - 2003 Digital Remaster,43,276600,0,Japan,['7vPXrGlSGukcwpaPxUfKKR'],1981,0.444,0.174,8,-15.488,1,0.0447,0.937,0.000483,0.11,0.113,113.73,4,"power, tension","['power', 'tension']"
5479,2RUgWOMo89GdLJ9SHfH4UF,Frio de Ausencia,43,227909,0,Galy Galiano,['2OSKh2JIKMr66DxByxhwzT'],1981-01-31 00:00:00,0.581,0.741,9,-6.833,1,0.0269,0.0473,2.57e-06,0.249,0.761,113.652,4,sadness,['sadness']
5480,7MrERMGxt39g2iKjafDJ7l,雨あがりの夜空に,43,286773,0,RC Succession,['1wpwIk5yi1Oy6zjjzF7ntw'],1981,0.605,0.9,2,-7.783,1,0.0543,0.113,0.00629,0.131,0.88,130.413,4,"joyful activation, tenderness","['joyful activation', 'tenderness']"
5481,09uuSsYh4Gti5Ek6kUh17G,O La La La,43,197373,0,TC Matic,['6ZtncQAhOATpLxzxfEj4oY'],1981,0.641,0.621,6,-12.714,1,0.0331,0.0174,0.145,0.139,0.771,106.136,4,sadness,['sadness']
5482,592foC8lTe4bgh9tJyqc0k,The Sign of the Southern Cross - 2009 Remaster,43,467840,0,Black Sabbath,['5M52tdBnJaKSvOpJGz8mfZ'],1981-11-04 00:00:00,0.418,0.508,8,-14.888,1,0.0368,0.319,0.0419,0.0785,0.362,117.864,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5483,2e78W1biaKWQf3F5qn0CG7,Malaika,43,206173,0,Boney M.,['54R6Y0I7jGUCveDTtI21nb'],1981,0.824,0.621,0,-6.944,1,0.0458,0.299,1.07e-06,0.356,0.746,119.149,4,"tension, sadness","['tension', 'sadness']"
5484,685pSRiL9NEQYt0gRZ46L9,Una noche de amor desesperada,43,293467,0,Triana,['5hlBb5u8K5D8yrL8jwZ7N9'],1981,0.656,0.667,4,-5.366,0,0.0272,0.362,1.59e-05,0.266,0.625,126.893,4,sadness,['sadness']
5485,2s2woISapWlJ62gMrT1cdE,Don't You Want Me - Remastered,43,240280,0,The Human League,['1aX2dmV8XoHYCOQRxjPESG'],1981,0.737,0.709,9,-8.766,0,0.0382,0.16,1.02e-06,0.12,0.961,117.623,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5486,6rpF3ebMUchENH32tBmd13,The Way Life's Meant to Be,43,278867,0,Electric Light Orchestra,['7jefIIksOi1EazgRTfW2Pk'],1981-08-01 00:00:00,0.506,0.836,10,-9.987,1,0.0375,0.132,0.000407,0.11,0.67,127.728,4,sadness,['sadness']
5487,3jZF3C8VxTSnteO3V6lVXz,Rockin' The Paradise,43,214840,0,Styx,['4salDzkGmfycRqNUbyBphh'],1981-01-01 00:00:00,0.533,0.831,9,-10.354,1,0.0363,0.0011,0.000522,0.105,0.755,149.112,4,"power, tension","['power', 'tension']"
5488,621BmKwXCNiTBfmeJtxoD8,"Do Me, Baby",43,463840,0,Prince,['5a2EaR3hamoenG9rDuVn8j'],1981-10-14 00:00:00,0.612,0.258,1,-17.34,0,0.071,0.144,6.89e-05,0.3,0.343,70.208,4,tenderness,['tenderness']
5489,0kXuL5UtBUl2pA5h8LbJmC,Unpublished Critics - Remastered,43,314733,0,Australian Crawl,['41fDGRDlzczk5Yo2wDo0H4'],1981-01-01 00:00:00,0.704,0.59,5,-7.812,1,0.0299,0.00445,0.0161,0.108,0.827,123.355,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
5490,28mP2vfW3oGYmxE0slVqia,Strange Little Girl,43,161173,0,The Stranglers,['0RUEHcBiENFEqxgicqS2ig'],1981,0.634,0.375,0,-13.583,1,0.0343,0.847,0.199,0.122,0.242,126.239,4,"tenderness, sadness","['tenderness', 'sadness']"
5491,6MfOFYmw1TD9QDFSu0TEN1,Every Grain of Sand,43,371533,0,Bob Dylan,['74ASZWbe4lXaubB36ztrGX'],1981-08-12 00:00:00,0.34,0.283,3,-13.474,1,0.04,0.622,0.0,0.0684,0.281,172.22,3,sadness,['sadness']
5492,5sgVguJJlA7thC8ybAFOo5,Tonight I'm Yours (Don't Hurt Me),43,251867,0,Rod Stewart,['2y8Jo9CKhJvtfeKOsYzRdT'],1981,0.68,0.826,9,-4.958,1,0.0671,0.0683,0.444,0.0861,0.963,158.314,4,tenderness,['tenderness']
5493,6BNsf11GuvSUXcZQCQS9Un,Don't Slow Down,43,268667,0,UB40,['69MEO1AADKg1IZrq2XLzo5'],1981-01-01 00:00:00,0.845,0.399,5,-12.025,1,0.085,0.101,0.193,0.0567,0.965,122.428,3,tension,['tension']
5494,0WapisGaQAkdtuGEJjWSC2,Girl on the Moon,42,232800,0,Foreigner,['6IRouO5mvvfcyxtPDKMYFN'],1981,0.597,0.756,4,-7.071,1,0.0409,0.223,0.0393,0.306,0.422,110.603,4,"tenderness, sadness","['tenderness', 'sadness']"
5495,2YsmKB2d5gJcFXuWIa3SJh,Santa Clara Clareou,42,211133,0,Jorge Ben Jor,['5JYtpnUKxAzXfHEYpOeeit'],1981,0.472,0.564,10,-15.053,1,0.0932,0.103,5.58e-06,0.0645,0.627,201.561,4,sadness,['sadness']
5496,79gYsiFPJ8x6ofr656fVIP,Heartbroke,42,194160,0,Ricky Skaggs,['0uNC9XuH437fKCCMuzvSks'],1981,0.555,0.562,2,-10.713,1,0.0388,0.068,0.0,0.21,0.853,192.981,4,sadness,['sadness']
5497,5ahPl557niKxia8Kquw1yh,Evil Walks,42,263667,0,AC/DC,['711MCceyCBcFnzjGY4Q7Un'],1981-11-23 00:00:00,0.478,0.886,9,-4.642,1,0.0354,1.43e-05,0.6,0.0793,0.488,100.427,4,tension,['tension']
5498,01V0Tau0s8AQkUm6ae1rEF,Into The Light,42,253920,0,Siouxsie and the Banshees,['1n65zfwYIj5kKEtNgxUlWb'],1981,0.488,0.894,11,-7.943,0,0.054,0.175,0.0173,0.0792,0.795,172.19,4,sadness,['sadness']
5499,3RorbkQNdbHrHEURfWWohv,Believer,42,316613,0,Ozzy Osbourne,['6ZLTlhejhndI4Rh53vYhrY'],1981-11-07 00:00:00,0.323,0.849,5,-6.367,0,0.0694,0.00761,0.00033,0.0925,0.365,100.512,4,tenderness,['tenderness']
5500,5E4xOrXaLsApvCSqleHT46,Carcará,42,138627,0,"Joao Do Vale, Chico Buarque","['3TE6ZGjhmTVpLZrn9hvfBX', '6tOsSffQQIXmK8TqsDck8t']",1981-03-30 00:00:00,0.421,0.651,9,-10.229,0,0.117,0.434,0.0,0.18,0.93,88.249,4,power,['power']
5501,33TDrBgqj4dPN6paINGVID,Borrachito Borrachón,42,180307,0,Los Shapis,['3LorjMdYWKEtf3wdNtjM6v'],1981-07-31 00:00:00,0.58,0.575,1,-9.234,0,0.0478,0.702,0.000257,0.318,0.926,100.101,4,"tension, sadness","['tension', 'sadness']"
5502,31KSQBbHS275MsHgHmTD21,Inject the Venom,42,210893,0,AC/DC,['711MCceyCBcFnzjGY4Q7Un'],1981-11-23 00:00:00,0.272,0.907,4,-4.592,0,0.0707,0.00019,0.0393,0.186,0.564,177.225,5,sadness,['sadness']
5503,5SZSHOAVA5jsIzd3EcuheW,Shine Eye Gal,42,459133,0,Black Uhuru,['5keeQyPKYRxUCKDMECTXG3'],1981-01-01 00:00:00,0.806,0.282,6,-17.538,0,0.0473,0.000339,0.655,0.0866,0.821,137.301,4,"tension, sadness","['tension', 'sadness']"
5504,6SDUhwv7kjWt4YVDSLsf8k,Too Young to Die,42,124027,0,Agent Orange,['1pBsvSnrhmgDZqisT13SFA'],1981,0.226,0.963,7,-7.927,1,0.177,0.11,0.0005,0.179,0.272,183.594,4,sadness,['sadness']
5505,6a5KKTeLLiidntaswFszif,Fire and Smoke,42,193707,0,Earl Thomas Conley,['69baNgo5tsg1RjBgotRbEj'],1981,0.72,0.518,7,-9.918,1,0.027,0.354,2.19e-05,0.412,0.761,114.971,4,"tenderness, sadness","['tenderness', 'sadness']"
5506,0pUl6lmmlNlFZ04MayOSzB,No More Tears (Enough Is Enough) (feat. Donna Summer),42,282600,0,"Barbra Streisand, Donna Summer","['7jmTilWYlKOuavFfmQAcu6', '2eogQKWWoohI3BSnoG7E2U']",1981,0.637,0.491,2,-12.428,0,0.0818,0.187,5.81e-05,0.271,0.213,134.932,4,"tenderness, sadness","['tenderness', 'sadness']"
5507,7KGbYZv593eAMISQjYqTDT,I Put the Finger on You,42,205707,0,AC/DC,['711MCceyCBcFnzjGY4Q7Un'],1981-11-23 00:00:00,0.483,0.98,9,-4.033,1,0.0632,0.000167,0.664,0.169,0.759,133.816,4,"power, tension","['power', 'tension']"
5508,5CqLGYG9WPnvtCZurOfAx4,34:an,42,137813,0,Eddie Meduza,['3cMEiDsx9VpGvF71hUGswS'],1981-11-24 00:00:00,0.748,0.893,6,-4.249,1,0.0406,0.172,0.0,0.0878,0.983,115.232,3,tension,['tension']
5509,2IHWabwhSEdpB5XEhaz9zx,Dixie On My Mind,42,156107,0,"Hank Williams, Jr.",['2dyeCWctcFRt3Pha76ONgb'],1981,0.617,0.752,2,-5.667,1,0.0241,0.0723,7.1e-06,0.202,0.809,104.791,4,sadness,['sadness']
5510,51WQtx6CKwDZOHvUnU7R17,Anyone Out There - 2010 Remaster,42,242507,0,Duran Duran,['0lZoBs4Pzo7R89JM9lxwoT'],1981-06-15 00:00:00,0.679,0.727,2,-9.423,1,0.0309,0.000801,1.33e-06,0.184,0.343,136.73,4,"power, tension","['power', 'tension']"
5511,4FwfiZYw2hm4CkoZctZIDq,Em Plena Lua De Mel (Dina),42,202613,0,Reginaldo Rossi,['6DYBkobQCkvav5GCnfqlcC'],1981-01-01 00:00:00,0.365,0.87,9,-6.544,0,0.266,0.0981,0.0,0.304,0.483,79.471,4,"tension, sadness","['tension', 'sadness']"
5512,0JzAvSqh26GYnj6uNKvUdJ,Espanhola,42,223173,0,Flavio Venturini,['6y7OyrOw8yA4yq4airggji'],1981-03-03 00:00:00,0.508,0.434,8,-10.807,1,0.0309,0.789,8.83e-05,0.33,0.471,126.417,3,sadness,['sadness']
5513,54BcazwvRS8abIqivDKipj,Save Me - Remastered 2011,42,228053,0,Queen,['1dfeR4HaWDbWqFHLkxsg1d'],1981-10-26 00:00:00,0.506,0.442,7,-6.819,1,0.0264,0.354,0.0,0.11,0.363,81.63,3,"power, tension","['power', 'tension']"
5514,0bBVRsBbgnzW8wmdlD7Apq,Overkill,42,227133,0,Men At Work,['0f3EsoviYnRKTkmayI3cux'],1981,0.641,0.816,1,-3.963,0,0.0285,0.087,0.0,0.116,0.553,139.185,4,"tenderness, tension, sadness","['tenderness', 'tension', 'sadness']"
5515,28gKFaRNe013GtaKLtiHbH,All American Girls,42,283827,0,Sister Sledge,['6gkWznnJkdkwRPVcmnrays'],1981,0.747,0.75,9,-7.037,0,0.0531,0.0268,0.0,0.395,0.943,120.693,4,sadness,['sadness']
5516,0DgEjzl2zd8Fuj9yPjpEfq,Underground,42,183587,0,Men At Work,['0f3EsoviYnRKTkmayI3cux'],1981-11-09 00:00:00,0.703,0.435,4,-13.768,1,0.0319,0.211,0.0107,0.102,0.864,144.369,4,sadness,['sadness']
5517,70hkUdHxJi9ILUwEDG1eNL,What About Me?,42,217013,0,Moving Pictures,['089zDeJWWSaHm6JE4V3ser'],1981-12-01 00:00:00,0.631,0.392,7,-10.229,1,0.029,0.628,0.0,0.145,0.191,126.532,4,tension,['tension']
5518,1bsko7BvWDVWiew5h468v7,The Ides of March - 2015 Remaster,42,105267,0,Iron Maiden,['6mdiAmATAx73kdxrNrnlao'],1981,0.296,0.744,9,-6.064,1,0.0366,0.00402,0.877,0.121,0.333,97.328,4,"tension, sadness","['tension', 'sadness']"
5519,3lM9UdOYvDIs5PSY8aBEl2,Halloween,42,221467,0,Siouxsie and the Banshees,['1n65zfwYIj5kKEtNgxUlWb'],1981,0.223,0.91,7,-7.097,1,0.0801,0.0118,0.000518,0.212,0.364,171.766,4,sadness,['sadness']
5520,6AqzHdj8Wlokm62tmFwG1D,Somewhere,42,260747,1,The Danse Society,['0WkypWGtWi9gAlB6aIKESl'],1981,0.38,0.799,2,-11.623,0,0.0407,0.000374,0.586,0.175,0.509,144.136,4,"solemnity, tension","['solemnity', 'tension']"
5521,3LWnuzqLpB4fVEYh8dHZhH,"Super Freak - 12"" Version",42,425560,0,Rick James,['0FrpdcVlJQqibaz5HfBUrL'],1981-04-07 00:00:00,0.785,0.767,7,-9.92,1,0.0414,0.0374,6.16e-05,0.264,0.967,131.105,4,"joyful activation, tenderness","['joyful activation', 'tenderness']"
5522,2fMa0COEeaATJLbFiuohne,Under My Thumb,42,397960,0,Streetheart,['1lUgVZBGL1Ejxm7r1FBnBG'],1981,0.631,0.679,9,-12.473,1,0.0331,0.0101,0.138,0.095,0.961,128.723,4,tenderness,['tenderness']
5523,46wGHSPnUld6A0m2huneSL,Ashes to Ashes - 2017 Remaster,42,217107,0,David Bowie,['0oSGxfWSnnOXhD2fKuz2Gy'],1981-11-13 00:00:00,0.662,0.772,1,-9.795,1,0.0506,0.478,1.18e-05,0.454,0.84,120.411,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
5524,20RHP0KD0gDz7xzmzZCGBo,Double Dutch Bus,42,320880,0,Frankie Smith,['0CcGsPdBvdYS0JuxrTvTIF'],1981-01-01 00:00:00,0.919,0.526,8,-8.879,1,0.118,0.0025,0.000471,0.0336,0.506,119.48,4,"power, tension","['power', 'tension']"
5525,3MceuXaKnT5szNguqVqDoG,Mamma pappa barn,42,183013,0,Ebba Grön,['2gvwV7CcpLmKyaE0fiSKI9'],1981-01-01 00:00:00,0.542,0.797,0,-12.622,1,0.045,0.00314,0.00493,0.205,0.725,157.1,4,sadness,['sadness']
5526,5pY4kSu1BvKDP398xUFoc3,If I Needed You,42,216053,0,Emmylou Harris,['5s6TJEuHTr9GR894wc6VfP'],1981-11-11 00:00:00,0.591,0.274,0,-15.117,1,0.0279,0.57,9.77e-05,0.163,0.45,72.757,4,"tenderness, sadness","['tenderness', 'sadness']"
5527,6lGwWivvLuHZxpdSdCKuFx,Dolce vita (Det ljuva livet),42,239533,0,Noice,['1TVoFA7SMYs6AG3u83FP69'],1981-04-10 00:00:00,0.501,0.724,11,-8.095,1,0.0397,0.103,3.24e-05,0.206,0.496,149.391,4,tension,['tension']
5528,6Fzbz090WvXmkk0GlzCasR,Se eu quiser falar com Deus,41,286626,0,Gilberto Gil,['7oEkUINVIj1Nr3Wnj8tzqr'],1981,0.288,0.318,0,-10.797,1,0.0463,0.818,0.000295,0.322,0.168,189.993,4,sadness,['sadness']
5529,0bybFti0XQtaXnVqIzTuGN,Down By the Sea,41,413200,0,Men At Work,['0f3EsoviYnRKTkmayI3cux'],1981-11-09 00:00:00,0.546,0.231,4,-17.403,1,0.0342,0.258,0.449,0.0505,0.411,128.723,4,"solemnity, sadness","['solemnity', 'sadness']"
5530,3CycnbB3GwVXWABD7iSTDT,It's For You,41,497280,0,"Pat Metheny, Lyle Mays","['3t58jfUhoMLYVO14XaUFLA', '3yjmQDYGp9XYnFwptDvYc4']",1981-04-27 00:00:00,0.253,0.302,1,-17.193,1,0.0395,0.865,0.686,0.0837,0.0879,109.125,4,"power, tension, sadness","['power', 'tension', 'sadness']"
5531,16ZxtS0oRWIBhxdpA9oDOr,Todo,41,147267,0,Juan Gabriel,['2MRBDr0crHWE5JwPceFncq'],1981,0.756,0.411,2,-11.889,1,0.0357,0.515,0.0,0.084,0.951,126.092,4,sadness,['sadness']
5532,672L8kwlwJu5w8D6MWyvDC,Really Want to Know You - Remastered Version,41,262707,0,Gary Wright,['3z6Uf5IZkN4TogRpRpgD84'],1981,0.574,0.493,1,-13.666,1,0.0341,0.209,3.02e-05,0.0568,0.704,124.531,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
5533,2Q2qGpAnldUQy7laaf1J10,Digo Yo,41,338965,0,Grupo Niche,['1zng9JZpblpk48IPceRWs8'],1981,0.657,0.928,9,-4.053,0,0.0385,0.692,0.00164,0.317,0.963,93.192,4,sadness,['sadness']
5534,4V9HHIzPYRRqwm19qVclf9,Catch a Star,41,208747,0,Men At Work,['0f3EsoviYnRKTkmayI3cux'],1981-11-09 00:00:00,0.709,0.329,11,-13.52,0,0.0347,0.138,0.000345,0.0756,0.873,86.568,4,"tenderness, sadness","['tenderness', 'sadness']"
5535,0C1qzgJPJIXLugW7vKshvp,Too Daze Gone - Remastered,41,244507,0,Billy Squier,['3Fz2GbraVXhcpXnoi2Oe1r'],1981,0.523,0.901,0,-5.36,1,0.0446,0.167,3.82e-06,0.166,0.93,118.406,4,sadness,['sadness']
5536,0e17OFidbbC7GYP2KFxhct,Hanging On The Telephone,41,153067,0,Blondie,['4tpUmLEVLCGFr93o8hFFIB'],1981-10-31 00:00:00,0.501,0.765,7,-12.47,0,0.0489,0.0215,0.00182,0.0933,0.548,150.581,4,sadness,['sadness']
5537,2OpUc4YgzncQdvWJeqgdBJ,Careless Memories - 2010 Remaster,41,235867,0,Duran Duran,['0lZoBs4Pzo7R89JM9lxwoT'],1981-06-15 00:00:00,0.624,0.744,9,-6.99,1,0.0467,0.000536,0.000546,0.0876,0.655,161.044,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
5538,2WJvcoVqoj5j6ciImA9orj,On the Loose,41,253600,0,Saga,['09u8U2kk11NOZFLcNJEdJF'],1981-09-01 00:00:00,0.595,0.747,10,-12.899,1,0.035,0.281,0.000662,0.175,0.655,134.916,4,"tension, sadness","['tension', 'sadness']"
